pct,month,address5,total_pericyazine,list_size,pericyazine_per_1000
07P,2017-06-01,0.0,1.0,12095,0.08267879288962382
07P,2017-07-01,0.0,2.0,21160,0.19330341430103237
07P,2017-08-01,0.0,2.0,20932,0.1964821196249264
07P,2017-09-01,0.0,2.0,21237,0.19281350116142965
07P,2017-10-01,0.0,1.0,12258,0.08157937673356176
07P,2017-11-01,0.0,3.0,30060,0.30660479958066994
07P,2017-12-01,0.0,1.0,12360,0.08090614886731391
07P,2018-01-01,0.0,5.0,30208,0.4665682461533865
07P,2018-02-01,0.0,1.0,12469,0.08019889325527307
07P,2018-03-01,0.0,2.0,21560,0.19053276451703025
07P,2018-04-01,0.0,3.0,30431,0.30381343141491157
07P,2018-05-01,0.0,1.0,12673,0.07890791446382071
07P,2018-06-01,0.0,2.0,21724,0.1895923074186726
07P,2018-07-01,0.0,4.0,30617,0.4156337299253898
07P,2018-08-01,0.0,2.0,16853,0.3251850108407224
07P,2018-09-01,0.0,3.0,30743,0.3012386253754723
07P,2018-10-01,0.0,1.0,12816,0.0780274656679151
07P,2018-11-01,0.0,3.0,21971,0.26528271971260853
07P,2018-12-01,0.0,2.0,21800,0.19036505520726318
07P,2019-01-01,0.0,1.0,13028,0.07675775253300583
07P,2019-02-01,0.0,2.0,22150,0.1868076142345007
07P,2019-03-01,0.0,2.0,22006,0.18918122553000896
07P,2019-04-01,0.0,4.0,22241,0.3378107106123903
07P,2019-05-01,0.0,2.0,22232,0.18656007679642514
07P,2019-06-01,0.0,2.0,22108,0.18827968338899342
07Q,2014-10-01,0.0,2.0,17402,0.11492931846914148
07Q,2015-01-01,0.0,1.0,5771,0.17328019407381737
07Q,2017-06-01,0.0,1.0,18189,0.054978283577986696
07Q,2018-01-01,0.0,1.0,10529,0.09497578117580018
07Q,2018-02-01,0.0,1.0,10521,0.095047999239616
07Q,2018-03-01,0.0,1.0,10512,0.09512937595129375
07Q,2018-04-01,0.0,1.0,10488,0.09534706331045004
07Q,2018-05-01,0.0,1.0,10482,0.09540164090822362
07Q,2018-06-01,0.0,1.0,10471,0.09550186228631458
07Q,2018-07-01,0.0,1.0,10473,0.09548362455838824
07R,2014-07-01,0.0,1.0,20230,0.049431537320810674
07R,2014-08-01,0.0,1.0,20230,0.049431537320810674
07R,2014-10-01,0.0,1.0,20329,0.049190811156475965
07R,2014-12-01,0.0,1.0,20329,0.049190811156475965
07R,2015-01-01,0.0,1.0,20314,0.04922713399625874
07R,2015-03-01,0.0,1.0,20314,0.04922713399625874
07R,2015-05-01,0.0,1.0,20066,0.0498355427090601
07R,2015-06-01,0.0,1.0,20066,0.0498355427090601
07R,2015-08-01,0.0,1.0,20003,0.04999250112483127
07R,2015-09-01,0.0,1.0,20003,0.04999250112483127
07R,2015-11-01,0.0,1.0,20044,0.04989024146876871
07R,2016-01-01,0.0,1.0,20279,0.0493120962572119
07R,2016-03-01,0.0,1.0,20279,0.0493120962572119
07R,2016-04-01,0.0,1.0,20415,0.04898359049718345
07R,2016-06-01,0.0,1.0,20415,0.04898359049718345
07R,2016-08-01,0.0,1.0,20388,0.04904845987835982
07R,2016-09-01,0.0,1.0,20388,0.04904845987835982
07R,2016-11-01,0.0,1.0,20382,0.049062898636051414
07R,2017-01-01,0.0,1.0,20712,0.04828118964851294
07R,2017-03-01,0.0,1.0,20712,0.04828118964851294
07R,2017-04-01,0.0,1.0,20871,0.04791337262229888
07R,2017-05-01,0.0,1.0,14601,0.06848845969454147
07R,2017-06-01,0.0,2.0,35634,0.11585766797378548
07R,2017-07-01,0.0,2.0,35764,0.11535136948304112
07R,2017-08-01,0.0,1.0,14812,0.06751282743721307
07R,2017-09-01,0.0,2.0,14849,0.13468920466024648
07R,2017-10-01,0.0,2.0,35994,0.11442464787407292
07R,2017-11-01,0.0,2.0,36237,0.1136286455190766
07R,2017-12-01,0.0,2.0,15097,0.13247665099026296
07R,2018-01-01,0.0,3.0,41103,0.3223704444325005
07R,2018-02-01,0.0,3.0,41302,0.3193318029552874
07R,2018-03-01,0.0,1.0,15280,0.06544502617801048
07R,2018-08-01,0.0,1.0,15374,0.06504488096786783
07R,2018-09-01,0.0,1.0,15448,0.0647332988089073
07R,2018-10-01,0.0,2.0,15498,0.1290489095367144
07R,2018-11-01,0.0,1.0,15505,0.06449532408900355
07R,2018-12-01,0.0,1.0,15508,0.06448284756254836
07R,2019-01-01,0.0,1.0,15470,0.06464124111182935
07R,2019-02-01,0.0,1.0,15522,0.06442468754026544
07T,2014-08-01,0.0,1.0,10324,0.09686168151879117
07T,2014-09-01,0.0,1.0,10324,0.09686168151879117
07T,2014-11-01,0.0,1.0,10363,0.09649715333397665
07T,2015-02-01,0.0,1.0,10356,0.09656237929702588
07T,2015-03-01,0.0,1.0,10356,0.09656237929702588
07T,2015-05-01,0.0,1.0,10520,0.09505703422053231
07T,2015-06-01,0.0,1.0,10520,0.09505703422053231
07T,2015-08-01,0.0,1.0,10518,0.09507510933637574
07T,2015-10-01,0.0,1.0,10694,0.09351037965214139
07T,2015-12-01,0.0,1.0,10694,0.09351037965214139
07T,2016-01-01,0.0,1.0,10790,0.09267840593141798
07T,2016-03-01,0.0,1.0,10790,0.09267840593141798
07T,2016-05-01,0.0,1.0,10984,0.09104151493080845
07T,2016-06-01,0.0,1.0,10984,0.09104151493080845
07T,2016-08-01,0.0,1.0,11078,0.09026900162484203
07T,2016-10-01,0.0,1.0,11078,0.09026900162484203
07T,2016-12-01,0.0,1.0,11078,0.09026900162484203
07T,2017-02-01,0.0,1.0,11253,0.0888651915044877
07T,2017-04-01,0.0,2.0,11234,0.17803097739006588
07T,2017-05-01,0.0,1.0,11231,0.08903926631644556
07T,2017-07-01,0.0,1.0,11236,0.088999644001424
07T,2017-09-01,0.0,1.0,11254,0.0888572951839346
07T,2017-10-01,0.0,1.0,11237,0.08899172376968942
07T,2017-11-01,0.0,1.0,11236,0.088999644001424
07T,2018-01-01,0.0,1.0,11277,0.08867606632969761
07T,2018-02-01,0.0,1.0,11257,0.08883361463977969
07T,2018-03-01,0.0,1.0,11285,0.08861320336730173
07T,2018-04-01,0.0,1.0,11327,0.08828462964597864
07T,2018-05-01,0.0,2.0,11333,0.1764757786993735
07T,2018-06-01,0.0,1.0,11359,0.08803591865481117
07T,2018-08-01,0.0,2.0,11381,0.17573148229505317
07T,2018-09-01,0.0,1.0,11375,0.0879120879120879
07T,2018-10-01,0.0,2.0,11386,0.1756543123133673
07T,2018-11-01,0.0,1.0,11383,0.08785030308354565
07T,2019-01-01,0.0,2.0,11405,0.17536168347216136
07T,2019-02-01,0.0,1.0,11434,0.08745845723281441
07T,2019-03-01,0.0,1.0,11437,0.08743551630672379
07T,2019-04-01,0.0,1.0,11471,0.0871763577717723
07T,2019-05-01,0.0,1.0,11534,0.08670019074041962
07T,2019-06-01,0.0,1.0,11603,0.08618460742911317
07V,2014-07-01,0.0,20.0,40520,4.825912592714877
07V,2014-08-01,0.0,12.0,40520,2.5738402401459965
07V,2014-09-01,0.0,11.0,19766,2.6958363558178218
07V,2014-10-01,0.0,11.0,40882,2.4691059009268983
07V,2014-11-01,0.0,3.0,16499,0.6342702109298954
07V,2014-12-01,0.0,23.0,44038,5.952418760321816
07V,2015-01-01,0.0,13.0,44377,2.6451340163801835
07V,2015-02-01,0.0,17.0,44377,4.200621666915832
07V,2015-03-01,0.0,16.0,52189,3.6720835862100167
07V,2015-04-01,0.0,4.0,29411,0.7297664783377652
07V,2015-05-01,0.0,14.0,32978,3.548087095183229
07V,2015-06-01,0.0,13.0,42880,3.0703006464294496
07V,2015-07-01,0.0,24.0,56199,5.498047984123498
07V,2015-08-01,0.0,12.0,33211,2.9430945911531023
07V,2015-09-01,0.0,26.0,31844,6.850393636687037
07V,2015-10-01,0.0,10.0,29930,2.3457764116470825
07V,2015-11-01,0.0,15.0,45131,3.5740963354631177
07V,2015-12-01,0.0,12.0,33430,2.7079257657707547
07V,2016-01-01,0.0,10.0,20384,2.571066614486071
07V,2016-02-01,0.0,14.0,33529,3.4767871852471868
07V,2016-03-01,0.0,10.0,32030,2.1888935913243426
07V,2016-04-01,0.0,14.0,33733,2.8511897668937136
07V,2016-05-01,0.0,19.0,32208,4.828465070093088
07V,2016-06-01,0.0,6.0,55765,0.6639300148718418
07V,2016-07-01,0.0,18.0,20529,4.725265884817023
07V,2016-08-01,0.0,13.0,33862,2.765307556071947
07V,2016-09-01,0.0,11.0,32981,2.621343881534372
07V,2016-10-01,0.0,13.0,45643,2.978861616928445
07V,2016-11-01,0.0,11.0,33866,2.6143864688565586
07V,2016-12-01,0.0,13.0,45643,2.7745536065396426
07V,2017-01-01,0.0,10.0,20316,2.555765708467489
07V,2017-02-01,0.0,13.0,45551,2.789784761233026
07V,2017-03-01,0.0,11.0,33650,2.63076195865498
07V,2017-04-01,0.0,11.0,32298,2.6339229850635983
07V,2017-05-01,0.0,11.0,33604,2.6151860086334233
07V,2017-06-01,0.0,21.0,45999,4.966789096171764
07V,2017-07-01,0.0,10.0,19700,2.541315033408026
07V,2017-08-01,0.0,13.0,33819,2.767358029427767
07V,2017-09-01,0.0,12.0,33403,2.689002016910603
07V,2017-10-01,0.0,11.0,33799,2.6252515718023646
07V,2017-11-01,0.0,13.0,46424,2.9824343193048297
07V,2017-12-01,0.0,12.0,46562,2.695986110496538
07V,2018-01-01,0.0,27.0,43523,5.369864322017739
07V,2018-02-01,0.0,14.0,43073,1.2874446223888967
07V,2018-03-01,0.0,13.0,61697,0.9705599089507712
07V,2018-04-01,0.0,17.0,63500,1.5760660915579345
07V,2018-05-01,0.0,21.0,65660,1.425229516830084
07V,2018-06-01,0.0,11.0,52862,0.757044062030539
07V,2018-07-01,0.0,13.0,65951,0.9081509976920016
07V,2018-08-01,0.0,13.0,53060,0.9259293947821886
07V,2018-09-01,0.0,12.0,55930,0.8030924032076521
07V,2018-10-01,0.0,12.0,53879,0.8381189836047302
07V,2018-11-01,0.0,9.0,54655,0.6077456507940103
07V,2018-12-01,0.0,11.0,55047,0.724943769383131
07V,2019-01-01,0.0,4.0,52037,0.31282118194890207
07V,2019-02-01,0.0,7.0,55583,0.47734478063351693
07V,2019-03-01,0.0,7.0,55822,0.47522281350685475
07V,2019-04-01,0.0,12.0,69528,0.7872392584629216
07V,2019-05-01,0.0,6.0,42614,0.3992248133116419
07V,2019-06-01,0.0,8.0,69898,0.5455539949235005
07W,2014-07-01,0.0,2.0,2769,0.7222824124232575
07W,2014-10-01,0.0,2.0,2828,0.7072135785007072
07W,2014-12-01,0.0,1.0,2828,0.3536067892503536
07W,2015-03-01,0.0,1.0,2886,0.3465003465003465
07W,2015-04-01,0.0,1.0,2968,0.3369272237196766
07W,2015-06-01,0.0,1.0,2968,0.3369272237196766
07W,2015-08-01,0.0,1.0,3048,0.32808398950131235
07W,2015-10-01,0.0,1.0,3191,0.31338138514572234
07W,2015-11-01,0.0,1.0,3191,0.31338138514572234
07W,2015-12-01,0.0,2.0,3191,0.6267627702914447
07W,2016-02-01,0.0,1.0,3240,0.30864197530864196
07W,2016-03-01,0.0,1.0,3240,0.30864197530864196
07W,2016-04-01,0.0,1.0,3275,0.3053435114503817
07W,2016-05-01,0.0,1.0,3275,0.3053435114503817
07W,2016-06-01,0.0,4.0,3275,1.2213740458015268
07W,2016-07-01,0.0,4.0,3222,1.2414649286157666
07W,2016-08-01,0.0,4.0,3222,1.2414649286157666
07W,2018-03-01,0.0,1.0,4372,0.22872827081427266
07W,2018-09-01,0.0,1.0,4485,0.2229654403567447
07X,2014-07-01,0.0,2.0,7139,0.28015128169211373
07X,2014-08-01,0.0,2.0,7139,0.28015128169211373
07X,2014-09-01,0.0,4.0,7139,0.5603025633842275
07X,2014-10-01,0.0,2.0,7302,0.27389756231169543
07X,2014-11-01,0.0,4.0,7302,0.5477951246233909
07X,2014-12-01,0.0,2.0,7302,0.27389756231169543
07X,2015-01-01,0.0,2.0,7376,0.27114967462039047
07X,2015-02-01,0.0,2.0,7376,0.27114967462039047
07X,2015-03-01,0.0,2.0,7376,0.27114967462039047
07X,2015-04-01,0.0,2.0,7340,0.2724795640326976
07X,2015-05-01,0.0,2.0,7340,0.2724795640326976
07X,2015-06-01,0.0,2.0,7340,0.2724795640326976
07X,2015-07-01,0.0,2.0,7465,0.26791694574681846
07X,2015-08-01,0.0,2.0,7465,0.26791694574681846
07X,2015-09-01,0.0,2.0,7465,0.26791694574681846
07X,2015-11-01,0.0,4.0,16183,0.49635271388813174
07X,2015-12-01,0.0,4.0,7577,0.5279134221987595
07X,2016-01-01,0.0,2.0,7641,0.261745844784714
07X,2016-02-01,0.0,2.0,7641,0.261745844784714
07X,2016-03-01,0.0,2.0,7641,0.261745844784714
07X,2016-04-01,0.0,2.0,7721,0.25903380391141045
07X,2016-05-01,0.0,2.0,7721,0.25903380391141045
07X,2016-06-01,0.0,2.0,7721,0.25903380391141045
07X,2016-07-01,0.0,2.0,7831,0.25539522410930915
07X,2016-08-01,0.0,2.0,7831,0.25539522410930915
07X,2016-09-01,0.0,4.0,7831,0.5107904482186183
07X,2016-10-01,0.0,3.0,15296,0.38948624557632916
07X,2016-12-01,0.0,4.0,7822,0.5113781641523907
07X,2017-01-01,0.0,2.0,7871,0.25409731927328166
07X,2017-02-01,0.0,2.0,7871,0.25409731927328166
07X,2017-03-01,0.0,2.0,7871,0.25409731927328166
07X,2017-04-01,0.0,2.0,7891,0.25345330122924853
07X,2017-05-01,0.0,2.0,7925,0.2523659305993691
07X,2017-06-01,0.0,2.0,7916,0.25265285497726125
07X,2017-07-01,0.0,2.0,7935,0.2520478890989288
07X,2017-08-01,0.0,2.0,8112,0.2465483234714004
07X,2017-09-01,0.0,2.0,8172,0.2447381302006853
07X,2017-10-01,0.0,4.0,8285,0.4828002414001207
07X,2017-11-01,0.0,2.0,8393,0.23829381627546764
07X,2017-12-01,0.0,2.0,8422,0.23747328425552125
07X,2018-01-01,0.0,2.0,8471,0.23609963404556722
07X,2018-02-01,0.0,2.0,8509,0.2350452462098954
07X,2018-03-01,0.0,2.0,8539,0.2342194636374283
07X,2018-04-01,0.0,2.0,8584,0.2329916123019571
07X,2018-05-01,0.0,2.0,8633,0.23166917641607784
07X,2018-06-01,0.0,2.0,8643,0.23140113386555594
07X,2018-07-01,0.0,2.0,8674,0.23057412958266083
07X,2018-08-01,0.0,4.0,8727,0.45834765669760513
07X,2018-10-01,0.0,2.0,8786,0.22763487366264512
07X,2018-11-01,0.0,4.0,8787,0.4552179355866621
07X,2018-12-01,0.0,2.0,8778,0.22784233310549099
07X,2019-01-01,0.0,2.0,8777,0.2278682921271505
07X,2019-02-01,0.0,2.0,8796,0.22737608003638016
07X,2019-03-01,0.0,2.0,8779,0.22781637999772184
07X,2019-04-01,0.0,2.0,8800,0.22727272727272727
07X,2019-05-01,0.0,2.0,8798,0.22732439190725165
07X,2019-06-01,0.0,4.0,8798,0.4546487838145033
07Y,2018-06-01,0.0,1.0,10187,0.09816432708353784
07Y,2018-11-01,0.0,1.0,10218,0.09786651008025055
08A,2015-10-01,0.0,1.0,17035,0.05870267097152921
08A,2016-03-01,0.0,1.0,5610,0.17825311942959002
08A,2016-04-01,0.0,2.0,12113,0.332220154916126
08A,2016-08-01,0.0,1.0,5637,0.17739932588256163
08A,2016-09-01,0.0,1.0,5637,0.17739932588256163
08A,2017-03-01,0.0,2.0,5817,0.34381983840467595
08A,2017-04-01,0.0,1.0,5903,0.1694053870913095
08A,2017-05-01,0.0,1.0,5918,0.16897600540723215
08A,2017-06-01,0.0,1.0,5943,0.16826518593303047
08A,2017-07-01,0.0,1.0,5943,0.16826518593303047
08A,2017-08-01,0.0,1.0,5946,0.16818028927009754
08A,2017-09-01,0.0,2.0,5969,0.3350644999162339
08A,2017-11-01,0.0,1.0,6004,0.1665556295802798
08A,2017-12-01,0.0,2.0,6045,0.3308519437551696
08A,2018-01-01,0.0,1.0,6042,0.165508109897385
08A,2018-02-01,0.0,1.0,6027,0.16592002654720425
08A,2018-03-01,0.0,1.0,6047,0.165371258475277
08A,2018-04-01,0.0,1.0,6067,0.16482610845557938
08A,2018-05-01,0.0,1.0,6098,0.1639881928501148
08A,2018-06-01,0.0,2.0,6100,0.32786885245901637
08A,2018-08-01,0.0,2.0,6147,0.32536196518626975
08A,2018-09-01,0.0,1.0,6182,0.16175994823681658
08A,2018-10-01,0.0,1.0,6210,0.1610305958132045
08A,2018-11-01,0.0,1.0,6216,0.16087516087516088
08A,2018-12-01,0.0,1.0,6237,0.160333493666827
08A,2019-02-01,0.0,1.0,6225,0.1606425702811245
08A,2019-03-01,0.0,1.0,6241,0.1602307322544464
08A,2019-04-01,0.0,1.0,6261,0.15971889474524836
08A,2019-05-01,0.0,2.0,6272,0.31887755102040816
08C,2015-10-01,0.0,1.0,5436,0.18395879323031641
08C,2015-12-01,0.0,1.0,5436,0.18395879323031641
08C,2016-01-01,0.0,1.0,5412,0.18477457501847747
08C,2016-03-01,0.0,1.0,5412,0.18477457501847747
08C,2016-05-01,0.0,1.0,5470,0.18281535648994515
08C,2016-06-01,0.0,1.0,5470,0.18281535648994515
08C,2016-10-01,0.0,2.0,5472,0.36549707602339176
08C,2016-11-01,0.0,2.0,5472,0.36549707602339176
08D,2014-07-01,0.0,1.0,3031,0.32992411745298583
08D,2014-08-01,0.0,1.0,3031,0.32992411745298583
08D,2014-09-01,0.0,2.0,3031,0.6598482349059717
08D,2014-10-01,0.0,1.0,2957,0.3381805884342239
08D,2014-12-01,0.0,2.0,2957,0.6763611768684478
08D,2015-02-01,0.0,1.0,2919,0.34258307639602603
08D,2015-03-01,0.0,1.0,2919,0.34258307639602603
08D,2015-04-01,0.0,1.0,3429,0.2916302128900554
08D,2015-05-01,0.0,1.0,3429,0.2916302128900554
08D,2015-06-01,0.0,1.0,3429,0.2916302128900554
08D,2015-07-01,0.0,1.0,3446,0.2901915264074289
08D,2015-08-01,0.0,2.0,6417,0.62677853414893
08D,2015-09-01,0.0,2.0,8264,0.49774652848297896
08D,2015-10-01,0.0,1.0,3486,0.28686173264486514
08D,2015-11-01,0.0,1.0,3486,0.28686173264486514
08D,2015-12-01,0.0,1.0,3486,0.28686173264486514
08D,2016-02-01,0.0,1.0,3482,0.2871912693854107
08D,2016-04-01,0.0,1.0,3506,0.2852253280091272
08D,2016-05-01,0.0,1.0,3506,0.2852253280091272
08D,2016-06-01,0.0,1.0,3506,0.2852253280091272
08D,2016-07-01,0.0,1.0,3535,0.2828854314002829
08D,2016-08-01,0.0,1.0,3535,0.2828854314002829
08D,2016-10-01,0.0,1.0,3529,0.2833663927458204
08D,2016-11-01,0.0,1.0,3529,0.2833663927458204
08D,2017-01-01,0.0,1.0,3551,0.28161081385525205
08D,2017-02-01,0.0,1.0,3551,0.28161081385525205
08D,2017-03-01,0.0,1.0,3551,0.28161081385525205
08D,2017-05-01,0.0,2.0,3550,0.5633802816901409
08D,2017-09-01,0.0,1.0,3584,0.27901785714285715
08D,2017-10-01,0.0,6.0,3582,1.6750418760469012
08D,2017-11-01,0.0,4.0,3594,1.1129660545353368
08D,2017-12-01,0.0,4.0,3612,1.1074197120708749
08D,2018-01-01,0.0,8.0,3634,2.201430930104568
08D,2018-03-01,0.0,8.0,3682,2.1727322107550244
08D,2018-04-01,0.0,1.0,3676,0.2720348204570185
08D,2018-05-01,0.0,7.0,3674,1.905280348394121
08D,2018-06-01,0.0,2.0,3682,0.5431830526887561
08D,2018-07-01,0.0,10.0,3688,2.7114967462039044
08D,2018-08-01,0.0,4.0,3707,1.0790396547073104
08D,2018-09-01,0.0,4.0,3711,1.0778765831312314
08D,2018-10-01,0.0,4.0,3727,1.0732492621411323
08D,2018-11-01,0.0,5.0,3751,1.3329778725673154
08D,2018-12-01,0.0,9.0,3775,2.384105960264901
08D,2019-01-01,0.0,4.0,3783,1.0573618821041502
08D,2019-02-01,0.0,4.0,3807,1.050696086157079
08D,2019-03-01,0.0,4.0,3844,1.040582726326743
08D,2019-04-01,0.0,4.0,3888,1.02880658436214
08D,2019-05-01,0.0,4.0,3947,1.0134279199391945
08D,2019-06-01,0.0,4.0,4000,1.0
08E,2016-07-01,0.0,1.0,4501,0.22217285047767163
08F,2014-07-01,0.0,2.0,7758,0.5635018173260467
08F,2014-08-01,0.0,3.0,7758,0.7631026157292402
08F,2014-09-01,0.0,3.0,10745,0.8982858816045869
08F,2014-10-01,0.0,1.0,5199,0.19234468166955182
08F,2014-11-01,0.0,3.0,10967,0.8878348834931397
08F,2014-12-01,0.0,2.0,7928,0.5587792730949823
08F,2015-01-01,0.0,1.0,5246,0.19062142584826536
08F,2015-02-01,0.0,1.0,5246,0.19062142584826536
08F,2015-03-01,0.0,3.0,7948,0.930813875885275
08F,2015-04-01,0.0,4.0,11045,1.263811776698407
08F,2015-05-01,0.0,2.0,7947,0.5650830310123711
08F,2015-06-01,0.0,2.0,7947,0.5650830310123711
08F,2015-07-01,0.0,3.0,7989,0.7534320928440625
08F,2015-08-01,0.0,4.0,28039,0.947305528475451
08F,2015-09-01,0.0,3.0,24928,0.6258654770450429
08F,2015-10-01,0.0,4.0,28146,0.9454640779014021
08F,2015-11-01,0.0,3.0,25009,0.626688177359483
08F,2015-12-01,0.0,3.0,19556,0.5022860156845257
08F,2016-01-01,0.0,3.0,19593,0.5051540613949115
08F,2016-02-01,0.0,4.0,30932,0.5933452599132993
08F,2016-03-01,0.0,3.0,31513,0.46332536327949236
08F,2016-04-01,0.0,5.0,28355,0.32306647750730905
08F,2016-05-01,0.0,2.0,28355,0.14710307789442853
08F,2016-06-01,0.0,5.0,31514,0.5809678830811099
08F,2016-07-01,0.0,3.0,28566,0.20429851553201037
08F,2016-08-01,0.0,2.0,17237,0.11602947148575739
08F,2016-09-01,0.0,4.0,28566,0.29256755957826336
08F,2016-10-01,0.0,4.0,31980,0.4945510379735518
08F,2016-11-01,0.0,3.0,28532,0.23466748412808114
08F,2016-12-01,0.0,4.0,28532,0.29279688016365635
08F,2017-01-01,0.0,2.0,29337,0.1438518084242055
08F,2017-02-01,0.0,7.0,33041,0.6358181118114269
08F,2017-03-01,0.0,5.0,29337,0.3103427346687252
08F,2017-04-01,0.0,13.0,29335,0.7546843443494511
08F,2017-05-01,0.0,4.0,33212,0.4593875152682711
08F,2017-06-01,0.0,2.0,29429,0.14344677012992635
08F,2017-07-01,0.0,1.0,11366,0.08798169980644026
08F,2017-08-01,0.0,3.0,29538,0.1980012938200259
08F,2017-09-01,0.0,4.0,33491,0.4521051922952281
08F,2017-10-01,0.0,3.0,29595,0.19765456856356606
08F,2017-11-01,0.0,2.0,29621,0.14265263923901228
08F,2017-12-01,0.0,2.0,11390,0.1755926251097454
08F,2018-01-01,0.0,4.0,33626,0.4485971064567076
08F,2018-02-01,0.0,1.0,11394,0.0877654906090925
08F,2018-04-01,0.0,1.0,4050,0.2469135802469136
08F,2018-08-01,0.0,1.0,4136,0.24177949709864605
08F,2018-12-01,0.0,1.0,4237,0.2360160490913382
08F,2019-04-01,0.0,1.0,4313,0.23185717597959657
08F,2019-05-01,0.0,1.0,18589,0.0537952552584862
08G,2014-10-01,0.0,1.0,6509,0.15363343063450607
08G,2014-12-01,0.0,1.0,6509,0.15363343063450607
08G,2015-05-01,0.0,1.0,15973,0.06260564702936204
08G,2015-07-01,0.0,1.0,16007,0.06247266820765915
08G,2018-02-01,0.0,1.0,12133,0.08241984669908514
08H,2014-09-01,0.0,1.0,10274,0.09733307377846993
08H,2014-10-01,0.0,1.0,10347,0.09664637092877162
08H,2014-12-01,0.0,2.0,10347,0.19329274185754325
08H,2015-02-01,0.0,1.0,9895,0.10106114199090449
08H,2015-03-01,0.0,1.0,10452,0.09567546880979717
08H,2015-04-01,0.0,1.0,10484,0.09538344143456697
08H,2015-06-01,0.0,1.0,10484,0.09538344143456697
08H,2015-09-01,0.0,2.0,10619,0.1883416517562859
08H,2016-02-01,0.0,1.0,10835,0.09229349330872173
08H,2016-03-01,0.0,1.0,10835,0.09229349330872173
08H,2016-05-01,0.0,1.0,10873,0.09197093718384991
08H,2016-08-01,0.0,1.0,10992,0.09097525473071325
08H,2016-11-01,0.0,1.0,10991,0.09098353198071149
08H,2017-02-01,0.0,1.0,11193,0.08934155275618691
08H,2017-04-01,0.0,1.0,11683,0.08559445347941454
08H,2017-06-01,0.0,1.0,10919,0.09158347834050737
08H,2017-07-01,0.0,1.0,10824,0.09238728750923873
08H,2017-09-01,0.0,1.0,10573,0.09458053532582995
08H,2017-10-01,0.0,1.0,10469,0.09552010698251981
08H,2017-11-01,0.0,2.0,12000,0.16666666666666666
08H,2017-12-01,0.0,1.0,10232,0.09773260359655982
08H,2018-02-01,0.0,1.0,10046,0.09954210631096953
08H,2018-04-01,0.0,1.0,10229,0.09776126698602014
08H,2018-06-01,0.0,1.0,10303,0.0970591089973794
08H,2018-09-01,0.0,1.0,10512,0.09512937595129375
08H,2018-11-01,0.0,1.0,10662,0.09379103357719001
08H,2019-01-01,0.0,1.0,10677,0.09365926758452749
08H,2019-03-01,0.0,1.0,10674,0.09368559115608019
08H,2019-05-01,0.0,1.0,10687,0.09357162908206232
08H,2019-06-01,0.0,1.0,10649,0.093905531035778
08J,2014-07-01,0.0,1.0,20240,0.04940711462450593
08J,2014-09-01,0.0,1.0,20240,0.04940711462450593
08J,2014-10-01,0.0,1.0,21719,0.0460426354804549
08J,2014-11-01,0.0,1.0,21719,0.0460426354804549
08J,2015-01-01,0.0,2.0,21171,0.09446884889707619
08J,2015-04-01,0.0,1.0,20909,0.04782629489693433
08J,2015-05-01,0.0,1.0,20909,0.04782629489693433
08J,2015-06-01,0.0,1.0,20909,0.04782629489693433
08J,2015-08-01,0.0,2.0,26971,0.2034452557563557
08J,2015-10-01,0.0,1.0,21836,0.045795933321121085
08J,2015-11-01,0.0,1.0,21836,0.045795933321121085
08J,2015-12-01,0.0,3.0,28308,0.24610360953470198
08J,2016-03-01,0.0,1.0,22012,0.0454297655824096
08J,2016-04-01,0.0,1.0,21964,0.04552904753232562
08J,2016-06-01,0.0,1.0,21964,0.04552904753232562
08J,2016-08-01,0.0,1.0,21527,0.046453291215682625
08J,2016-09-01,0.0,1.0,21527,0.046453291215682625
08J,2016-11-01,0.0,1.0,21438,0.04664614236402649
08J,2017-01-01,0.0,1.0,22128,0.04519161243673174
08J,2017-03-01,0.0,1.0,22128,0.04519161243673174
08J,2017-04-01,0.0,1.0,22416,0.04461099214846538
08J,2017-06-01,0.0,1.0,22501,0.04444246922359006
08J,2017-10-01,0.0,2.0,23080,0.08665511265164645
08J,2018-01-01,0.0,1.0,23270,0.042973785990545764
08J,2018-03-01,0.0,1.0,23424,0.04269125683060109
08J,2018-05-01,0.0,2.0,23361,0.08561277342579514
08J,2018-08-01,0.0,1.0,23157,0.04318348663471088
08J,2018-10-01,0.0,1.0,23631,0.04231729507849858
08J,2018-12-01,0.0,1.0,23766,0.04207691660355129
08J,2019-02-01,0.0,1.0,23768,0.04207337596768765
08J,2019-04-01,0.0,1.0,23774,0.04206275763439051
08J,2019-06-01,0.0,1.0,23640,0.04230118443316413
08K,2014-07-01,0.0,4.0,11248,0.3556187766714083
08K,2014-08-01,0.0,4.0,11248,0.3556187766714083
08K,2014-09-01,0.0,6.0,17626,0.6691967007855506
08K,2014-10-01,0.0,6.0,23748,0.6767974442107747
08K,2014-11-01,0.0,8.0,11081,0.7219565021207472
08K,2014-12-01,0.0,1.0,6403,0.15617679212868968
08K,2015-01-01,0.0,9.0,17297,0.8845790560418181
08K,2015-02-01,0.0,4.0,11037,0.3624173235480656
08K,2015-03-01,0.0,8.0,11037,0.7248346470961312
08K,2015-04-01,0.0,13.0,17265,1.249350222833039
08K,2015-05-01,0.0,4.0,11016,0.36310820624546114
